[2021-02-04 09:04:02] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:39] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:40] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:41] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
[2021-02-04 09:04:42] | INFO | prova
